workerid,proliferate.condition,block_sequence,exposure_condition,first_response_value,group,item_number,item_type,phase,response,sentence_id,test_condition,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
902,condition1,4,SUBJ,,match,14,SUBJ,exposure,0.8,55,SUBJ,14,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,4,SUBJ,,match,119,UNGRAM,exposure,0.76,199,SUBJ,15,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,4,SUBJ,,match,11,SUBJ,exposure,0.84,43,SUBJ,16,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,5,SUBJ,,match,117,UNGRAM,exposure,0.92,197,SUBJ,17,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,5,SUBJ,,match,12,SUBJ,exposure,0.16,47,SUBJ,18,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,5,SUBJ,,match,10,SUBJ,exposure,0.82,39,SUBJ,19,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,5,SUBJ,,match,109,FILL,exposure,0.44,189,SUBJ,20,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,6,SUBJ,,match,5,SUBJ,exposure,0.86,19,SUBJ,21,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,6,SUBJ,,match,1,SUBJ,exposure,0.31,3,SUBJ,22,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,6,SUBJ,,match,106,FILL,exposure,0.79,186,SUBJ,23,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,6,SUBJ,,match,122,UNGRAM,exposure,0.36,202,SUBJ,24,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,101,SUBJ,,match,21,SUBJ,test,0.85,83,SUBJ,25,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,101,SUBJ,,match,22,SUBJ,test,0.82,87,SUBJ,26,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,101,SUBJ,,match,118,UNGRAM,test,0.19,198,SUBJ,27,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,101,SUBJ,,match,102,FILL,test,0.82,182,SUBJ,28,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,102,SUBJ,,match,19,SUBJ,test,0.62,75,SUBJ,29,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,102,SUBJ,,match,16,SUBJ,test,0.63,63,SUBJ,30,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,102,SUBJ,,match,120,UNGRAM,test,0.87,200,SUBJ,31,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,102,SUBJ,,match,104,FILL,test,0.83,184,SUBJ,32,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,103,SUBJ,,match,13,SUBJ,test,0.83,51,SUBJ,33,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,103,SUBJ,,match,107,FILL,test,0.43,187,SUBJ,34,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,103,SUBJ,,match,15,SUBJ,test,0.82,59,SUBJ,35,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,103,SUBJ,,match,121,UNGRAM,test,0.75,201,SUBJ,36,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,104,SUBJ,,match,9,SUBJ,test,0.86,35,SUBJ,37,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,104,SUBJ,,match,111,FILL,test,0.4,191,SUBJ,38,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,104,SUBJ,,match,8,SUBJ,test,0.57,31,SUBJ,39,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,104,SUBJ,,match,123,UNGRAM,test,0.4,203,SUBJ,40,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,105,SUBJ,,match,4,SUBJ,test,0.54,15,SUBJ,41,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,105,SUBJ,,match,2,SUBJ,test,0.64,7,SUBJ,42,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,105,SUBJ,,match,110,FILL,test,0.76,190,SUBJ,43,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
902,condition1,105,SUBJ,,match,124,UNGRAM,test,0.59,204,SUBJ,44,,[],39,Yes,,3,2,100,Male,english,no,Firefox,Windows,768,1366,39.20336666666667,
923,condition1,practice,,,control,practice_good,practice_good,practice_good,1,,,0,0,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,practice,,,control,practice_bad,practice_bad,practice_bad,0,,,0,0,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,1,POLAR,,control,108,FILL,exposure,1,188,SUBJ,1,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,1,POLAR,,control,12,POLAR,exposure,1,48,SUBJ,2,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,1,POLAR,,control,9,POLAR,exposure,1,36,SUBJ,3,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,1,POLAR,,control,124,UNGRAM,exposure,0,204,SUBJ,4,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,2,POLAR,,control,122,UNGRAM,exposure,0,202,SUBJ,5,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,2,POLAR,,control,1,POLAR,exposure,1,4,SUBJ,6,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,2,POLAR,,control,111,FILL,exposure,1,191,SUBJ,7,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,2,POLAR,,control,19,POLAR,exposure,0,76,SUBJ,8,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,3,POLAR,,control,20,POLAR,exposure,1,80,SUBJ,9,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,3,POLAR,,control,11,POLAR,exposure,0.67,44,SUBJ,10,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,3,POLAR,,control,109,FILL,exposure,0.48,189,SUBJ,11,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,3,POLAR,,control,126,UNGRAM,exposure,0.49,206,SUBJ,12,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,4,POLAR,,control,14,POLAR,exposure,0.48,56,SUBJ,13,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,4,POLAR,,control,117,UNGRAM,exposure,0.46,197,SUBJ,14,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,4,POLAR,,control,7,POLAR,exposure,0.47,28,SUBJ,15,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,4,POLAR,,control,110,FILL,exposure,0.46,190,SUBJ,16,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,5,POLAR,,control,127,UNGRAM,exposure,0.47,207,SUBJ,17,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,5,POLAR,,control,4,POLAR,exposure,0.47,16,SUBJ,18,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,5,POLAR,,control,5,POLAR,exposure,0.47,20,SUBJ,19,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,5,POLAR,,control,103,FILL,exposure,0.47,183,SUBJ,20,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,6,POLAR,,control,119,UNGRAM,exposure,0.47,199,SUBJ,21,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,6,POLAR,,control,16,POLAR,exposure,0.49,64,SUBJ,22,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,6,POLAR,,control,101,FILL,exposure,0.47,181,SUBJ,23,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,6,POLAR,,control,17,POLAR,exposure,0.46,68,SUBJ,24,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,101,POLAR,,control,123,UNGRAM,test,0.46,203,SUBJ,25,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,101,POLAR,,control,22,SUBJ,test,0.45,87,SUBJ,26,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,101,POLAR,,control,106,FILL,test,0.48,186,SUBJ,27,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,101,POLAR,,control,21,SUBJ,test,0.46,83,SUBJ,28,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,102,POLAR,,control,102,FILL,test,0.49,182,SUBJ,29,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,102,POLAR,,control,125,UNGRAM,test,0.49,205,SUBJ,30,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,102,POLAR,,control,18,SUBJ,test,0.47,71,SUBJ,31,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,102,POLAR,,control,15,SUBJ,test,0.47,59,SUBJ,32,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,103,POLAR,,control,10,SUBJ,test,0.47,39,SUBJ,33,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,103,POLAR,,control,118,UNGRAM,test,0.47,198,SUBJ,34,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,103,POLAR,,control,13,SUBJ,test,0.45,51,SUBJ,35,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,103,POLAR,,control,105,FILL,test,0.48,185,SUBJ,36,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,104,POLAR,,control,120,UNGRAM,test,0.47,200,SUBJ,37,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,104,POLAR,,control,8,SUBJ,test,0.47,31,SUBJ,38,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,104,POLAR,,control,104,FILL,test,0.46,184,SUBJ,39,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,104,POLAR,,control,6,SUBJ,test,0.49,23,SUBJ,40,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,105,POLAR,,control,2,SUBJ,test,0.5,7,SUBJ,41,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,105,POLAR,,control,107,FILL,test,0.48,187,SUBJ,42,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,105,POLAR,,control,3,SUBJ,test,0.46,11,SUBJ,43,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
923,condition1,105,POLAR,,control,121,UNGRAM,test,0.46,201,SUBJ,44,,[],36,Yes,,4,1,7,Male,english,no,Chrome,Windows,768,1366,3.1912,
901,condition1,practice,,,mismatch,practice_good,practice_good,practice_good,0.95,,,0,0,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,practice,,,mismatch,practice_bad,practice_bad,practice_bad,0,,,0,0,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,1,WH,,mismatch,20,WH,exposure,0.03,78,SUBJ,1,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,1,WH,,mismatch,102,FILL,exposure,0.71,182,SUBJ,2,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,1,WH,,mismatch,18,WH,exposure,0.29,70,SUBJ,3,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,1,WH,,mismatch,121,UNGRAM,exposure,0.75,201,SUBJ,4,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,2,WH,,mismatch,111,FILL,exposure,0.21,191,SUBJ,5,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,2,WH,,mismatch,126,UNGRAM,exposure,0.72,206,SUBJ,6,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,2,WH,,mismatch,5,WH,exposure,0.49,18,SUBJ,7,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,2,WH,,mismatch,3,WH,exposure,0.85,10,SUBJ,8,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,3,WH,,mismatch,16,WH,exposure,0.23,62,SUBJ,9,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,3,WH,,mismatch,120,UNGRAM,exposure,0.59,200,SUBJ,10,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,3,WH,,mismatch,2,WH,exposure,0.79,6,SUBJ,11,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,3,WH,,mismatch,101,FILL,exposure,0.73,181,SUBJ,12,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,4,WH,,mismatch,127,UNGRAM,exposure,0.32,207,SUBJ,13,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,4,WH,,mismatch,1,WH,exposure,0,2,SUBJ,14,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,4,WH,,mismatch,104,FILL,exposure,0.62,184,SUBJ,15,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,4,WH,,mismatch,13,WH,exposure,0.88,50,SUBJ,16,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,5,WH,,mismatch,11,WH,exposure,0.1,42,SUBJ,17,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
901,condition1,5,WH,,mismatch,19,WH,exposure,0.51,74,SUBJ,18,,[],39,Yes,,3,2,90,Male,english,no,Firefox,Windows,768,1366,38.80396666666667,
